BubbleSortWhileNeeded,BubbleSortUntilNoChange,QuickSortGPT,SelectionSortGPT
7441900,20098799,418400,4153100
3607600,3383000,133700,9354300
3845500,6124100,119800,2381000
3524300,6135599,98300,2297600
3413500,6109000,99400,2296200
3453800,6384000,97700,2787400
3430200,6381700,98800,2377200
3458700,5957300,98100,2443400
4072199,5980500,97700,2409900
3408900,5938200,97900,2349799
