BubbleSortWhileNeeded,BubbleSortUntilNoChange,QuickSortGPT,SelectionSortGPT
9174400,6426900,8946600,11435999
2646500,3205100,1711300,2800199
2988800,3661500,1710700,2833800
2826100,3091400,1704200,2784300
2797000,3687600,1734800,2814700
2874300,3840400,1700000,2786400
2764500,3450199,1722900,2807600
2796000,3496700,1699800,2867300
2747200,3450600,1727000,2814000
2821800,3480100,1715200,2877700
