BubbleSortWhileNeeded,BubbleSortUntilNoChange,QuickSortGPT,SelectionSortGPT
20119700,15800600,498500,13203699
3593600,2899600,249300,1729700
3767900,5990400,288300,2313700
3459000,6250300,188700,2299800
3459899,5601400,189000,2247900
3465700,5612300,193100,2296799
3394600,5646400,191300,2268800
3444900,5989400,188900,2251100
3675700,5610800,190100,2279200
3433700,5681300,189100,2239100
